,company,jcid,jkid,job_age,job_desc,job_loc,job_no,job_title,query_date,query_time
1946,Corning,31bebfb78bc1f0f1,8d91a2aae854b0a7,2 days ago,"Experience using programming/scripting tools such as Matlab, Octave, R, Python, Ruby, PERL, C. Corning is one of the world’s leading innovators in materials...","Sunnyvale, CA 94085",3,Sr Optical Scientist,2018-11-03,13:40:40
1947,Corning,31bebfb78bc1f0f1,11cc5723a2389c87,2 days ago,"Knowledge of programming/scripting tools such as Matlab, Octave, R, Python, Ruby, PERL, C,. Corning is one of the world’s leading innovators in materials...","Sunnyvale, CA 94085",4,Optical System Design Scientist/Engineer,2018-11-03,13:40:40
1948,Corning,31bebfb78bc1f0f1,8f5cc877fa531801,3 days ago,"Programming, networking understanding, and the ability to understand structured code (VB .NET, C#, Java, Python)....","Vineland, NJ 08360",5,Measurements Engineer,2018-11-03,13:40:40
1949,Corning,31bebfb78bc1f0f1,05667cad87f181aa,3 days ago,"Experience programming in .NET, Python or C language. Corning is one of the world’s leading innovators in materials science....","Corning, NY 14830",6,Measurement Intern,2018-11-03,13:40:40
1950,Corning,31bebfb78bc1f0f1,545e7a3996ad8a9e,4 days ago,Familiarity of SQL / T-SQL language. Error-check data stored in SQL Server Performance Metrics:. Corning is one of the world’s leading innovators in materials...,"Painted Post, NY 14870",7,Systems Analyst,2018-11-03,13:40:40
1951,Corning,31bebfb78bc1f0f1,d606de9016829ca0,5 days ago,"Corning is one of the world’s leading innovators in materials science. For more than 160 years, Corning has applied its unparalleled expertise in specialty...","Painted Post, NY 14870",8,Lab Systems Engineer,2018-11-03,13:40:40
1952,Corning,31bebfb78bc1f0f1,6a6bd609b9032f59,8 days ago,"Experience with development in Microsoft BI tools (SSRS, SSAS, SSIS, SQL Server), particularly V2016. Corning is one of the world’s leading innovators in...","Painted Post, NY 14870",9,IT Technical Leader,2018-11-03,13:40:40
1953,Corning,31bebfb78bc1f0f1,2915c1057bb0599a,7 days ago,"Python, fortran, C, C++, matlab. Corning is one of the world’s leading innovators in materials science....","Corning, NY 14830",10,Process Modeling Engineer,2018-11-03,13:40:40
1954,"Corporate - Medford, OR",d1a0b89f25b6707a,42fd55bfe4f95a19,2 days ago,"Strong knowledge of SQL, data management, data analysis, and general IT controls. Lithia Motors, Inc....","Medford, OR",1,Audit Data Analyst,2018-11-03,13:40:41
1955,"Corporate - Medford, OR",d1a0b89f25b6707a,4f649c941c2004d1,9 days ago,"Basic understanding of SQL Server and OLAP Technologies. Lithia Motors, Inc....","Medford, OR",2,Data Visualization Developer I,2018-11-03,13:40:41
1956,"Corporate - Medford, OR",d1a0b89f25b6707a,0a1c88a488dcc1ae,9 days ago,"3-5+ years of experience in Data Warehousing, ETL development and Business Intelligence using Microsoft SQL Server....","Medford, OR",3,Data Warehouse Developer II,2018-11-03,13:40:41
1957,Expedia,19af92080aec41b6,98f07597bfbbe0cd,Today,Expedia Senior Business Analyst This is a rare This opportunity to join a growing analytics team which supports Lodging’s Global Product team. Our mission in...,"Bellevue, WA 98004 (Downtown area)",1,Senior Business Analyst,2018-11-03,13:40:42
1958,Expedia,19af92080aec41b6,36f165cf14ae65ec,Today,Knowledge SQL & Data analysis would be a plus. Are you a Product Manager craving an opportunity to have an impact on millions of customers across the travel...,"Bellevue, WA 98004 (Downtown area)",2,Senior Data Product Manager,2018-11-03,13:40:42
1959,Expedia,19af92080aec41b6,29a724eef82e3c88,1 day ago,Expedia Marketing Internship – Summer 2019 Do you want to work with a passionate team driving Expedia's fastest growing platform? Do you love being on the...,"Dallas, TX 75240 (Far North area)",3,"2019 Internship - Dallas, TX - Marketing Internship",2018-11-03,13:40:42
1960,Expedia,19af92080aec41b6,41e35e7056662467,2 days ago,"Work with multi-terabyte data sets using relational databases (RDBMS) and SQL. You will have atleast 4+ years of experience with Java, Python, or similar...","Bellevue, WA 98004 (Downtown area)",4,Data Engineer II,2018-11-03,13:40:42
1961,Expedia,19af92080aec41b6,615c87ea03a4ddd1,3 days ago,"You will have AWS and DevOps experience, as well as proficiency in Java, .NET, Python, and SQL. You have 3+ year’s previous development experience with Python,...","Bellevue, WA 98004 (Downtown area)",5,AWS Software Development Engineer II (AWS),2018-11-03,13:40:42
1962,Expedia,19af92080aec41b6,614e7cab6e5727cb,8 days ago,"Demonstrated experience with scripting languages, such as Python, Bash, Perl, JavaScript, etc. Are you looking to join a team that builds foundational...","Bellevue, WA 98004 (Downtown area)",6,Senior DevOps Engineer,2018-11-03,13:40:42
1963,Expedia,19af92080aec41b6,2bb5804a1fcf9aff,9 days ago,"Experienced in Java, .NET, Python, and AWS skills, which is a plus. Salesforce Software Development Engineer II....","Bellevue, WA 98004 (Downtown area)",7,Salesforce Software Development Engineer II,2018-11-03,13:40:42
1964,Expedia,19af92080aec41b6,d689f0d3ba1508c3,9 days ago,"EC2, S3, Lambda, DynamoDB, MongDB, Cassandra, SQL. The Expedia Lodging Platform team is the business powerhouse for the Expedia group and contributes the...","Bellevue, WA 98004 (Downtown area)",8,Senior Software Development Engineer,2018-11-03,13:40:42
1965,Expedia,19af92080aec41b6,f5e16bc3d70aa77d,14 days ago,"Solid experience with SQL databases and NoSQL solutions. As a Software Engineer II you are involved in all aspects of software development, including...","Chicago, IL 60661 (Near West Side area)",9,Software Dev Engineer II,2018-11-03,13:40:42
1966,Expedia,19af92080aec41b6,0e1030672eb3c9a1,14 days ago,"Experience in at least one programming language (i.e., R, Python). Strong working knowledge of SQL, experience with Tableau for data analysis and visualization,...","Bellevue, WA 98004 (Downtown area)",10,Senior Business Analyst - Lodging Partner Operational Analyt...,2018-11-03,13:40:42
1967,Republic Services,e048e6229c201697,b399851b8a4fb8e9,Today,Facilitates the development of software solutions and is responsible for the knowledge transfer of software program requirements to the IT Customer Support...,"Scottsdale, AZ 85251 (South Scottsdale area)",1,Senior Business Analyst,2018-11-03,13:40:43
1968,Republic Services,e048e6229c201697,fc4660b1baa1be9f,1 day ago,"Leads the technical design and documentation of Republic Services’ Enterprise Data platform including, but not limited to, data modeling, data security, data...","Scottsdale, AZ 85251 (South Scottsdale area)",2,Staff Engineer Enterprise Data ETL,2018-11-03,13:40:43
1969,Republic Services,e048e6229c201697,33de5674576f1c55,1 day ago,"The Associate Analyst, Pricing Operations is responsible for processing monthly updates of data, assisting with the maintenance of Revenue Management...","Phoenix, AZ 85002 (Central City area)",3,Associate Analyst Pricing Operations,2018-11-03,13:40:43
1970,Republic Services,e048e6229c201697,38e9bb7eef7eb51b,2 days ago,The Senior Systems Engineer creates and follows standard practices and procedures in analyzing situations involving complex infrastructure problems as well...,"Scottsdale, AZ 85251 (South Scottsdale area)",4,Senior Systems Engineer,2018-11-03,13:40:43
1971,Republic Services,e048e6229c201697,0b5cb96d285d9859,4 days ago,"With knowledge of Republic’s software applications, the Application Specialist may partner with the business to provide IT support for organizational...","Scottsdale, AZ 85251 (South Scottsdale area)",5,Application Specialist,2018-11-03,13:40:43
1972,Republic Services,e048e6229c201697,9ad8a20a48471c23,10 days ago,"The ETL Developer I develops, configures, codes, tests, and debugs complex new software, enhancements to existing proprietary software or purchased software...","Scottsdale, AZ 85251 (South Scottsdale area)",6,ETL Developer I,2018-11-03,13:40:43
1973,Republic Services,e048e6229c201697,07c20711c68f326f,11 days ago,"The Manager, Data Engineering is responsible for leading a team of Information Technology professionals to develop, configure, code, test, and debug complex...","Scottsdale, AZ 85251 (South Scottsdale area)",7,Manager Data Integration,2018-11-03,13:40:43
1974,Republic Services,e048e6229c201697,9d34fc07a41b9bfc,15 days ago,"Creates detailed documentation of functional, system (non-functional), user and reporting requirements that may include but is not limited to: Use Cases...","Phoenix, AZ 85002 (Central City area)",8,"Business Analyst, HR Systems",2018-11-03,13:40:43
1975,Republic Services,e048e6229c201697,f5375a4b292ed9bf,18 days ago,"Leads the technical design and documentation of Republic Services’ Enterprise Data platform including, but not limited to, data modeling, data security, data...","Scottsdale, AZ 85251 (South Scottsdale area)",9,Staff Engineer Enterprise Data,2018-11-03,13:40:43
1976,Republic Services,e048e6229c201697,a9a2b643af3608f2,16 days ago,Facilitates the development of software solutions and is responsible for the knowledge transfer ofsoftware program requirements to the IT Customer Support...,"Scottsdale, AZ 85251 (South Scottsdale area)",10,Business Analyst-Technology Solutions,2018-11-03,13:40:43
1977,Jacobs,de56d7554bea5214,1599c3dde21c23b2,Today,Experience in Microsoft SQL. Johnson Space Center is NASA’s hub for human spaceflight....,"Houston, TX",1,IT Business Analyst/QA Tester,2018-11-03,13:40:44
1978,Jacobs,de56d7554bea5214,eeb2e6cca88df44d,Today,"C#, Python, and Java programming skills and experience. The United States is developing robotic and autonomous systems to enable humans to explore deep space,...","Houston, TX",2,Software Engineer,2018-11-03,13:40:44
1979,Jacobs,de56d7554bea5214,4089b0c25b9f902c,1 day ago,"Python, R, Pig/Piglet, SQL, PostgreSQL, NoSQL, MSSQL. “Jacobs National Security Solutions (NSS) provides world-class IT network and service management...","Washington, DC",3,Data Scientist,2018-11-03,13:40:44
1980,Jacobs,de56d7554bea5214,e51d87f4ca728c8b,1 day ago,"Visual Studio, SQL Management Studio. Jacobs is one of the world’s largest and most diverse providers of full-spectrum technical, professional and construction...","Point Mugu, CA",4,C# ASP.NET Web Applications Software Developer,2018-11-03,13:40:44
1981,Jacobs,de56d7554bea5214,660d14af31ba97dd,2 days ago,"Candidates will have knowledge of data structures and relational database systems (e.g., Oracle, MySQL, Microsoft SQL Server, PostGres) along with working...","Little Creek, VA",5,System Engineer,2018-11-03,13:40:44
1982,Jacobs,de56d7554bea5214,80bbb83c62cedf90,2 days ago,"Must be proficient with Oracle RDBMS, SQL and Quest TOAD software; Jacobs is seeking a VB.NET Programmer in Huntsville, AL....","Huntsville, AL",6,VB.NET Programmer,2018-11-03,13:40:44
1983,Jacobs,de56d7554bea5214,5af1c476187580de,2 days ago,"Strong software development skills in various languages (preferably Python, C, and C++). Software build and configuration automation using scripted languages...","Huntsville, AL",7,JSEG Software Engineer (Senior Level) (AER0000SS),2018-11-03,13:40:44
1984,Jacobs,de56d7554bea5214,861a3489b80f7076,2 days ago,Demonstrated knowledge of Python language. “Jacobs National Security Solutions (NSS) provides world-class IT network and service management capabilities;...,"Reston, VA",8,Network Designer (TS SCI Polygraph),2018-11-03,13:40:44
1985,Jacobs,de56d7554bea5214,6dba6c8bef40ca55,3 days ago,"Familiarity with scripting in UNIX shell, Perl, Python, or Excel macros. “Jacobs National Security Solutions (NSS) provides world-class IT network and service...","Washington, DC",9,FedRAMP Lead Assessor,2018-11-03,13:40:44
1986,Jacobs,de56d7554bea5214,a468601793bab085,3 days ago,"Experience with MS SQL. Jacobs is one of the world’s largest and most diverse providers of full-spectrum technical, professional and construction services for...","Eglin AFB, FL",10,System Administrator,2018-11-03,13:40:44
1987,LKQ,9e0f6e241a8faa93,2ec80c902ba361ab,30+ days ago,"Develop in-depth understanding of underlying data, data structures, and business uses of data and assist in the design of ETL solutions to support application...","Nashville, TN 37211",1,Business Intelligence Solution Analyst,2018-11-03,13:40:47
1988,LKQ,9e0f6e241a8faa93,aa61d86191fb7787,30+ days ago,"Experience with dimensional models (T-SQL or PL SQL). ﻿Intelligence Data Warehouse Design, ETL, and query design....","Nashville, TN 37211",2,Enterprise Data Warehouse Architect,2018-11-03,13:40:47
1989,LKQ,9e0f6e241a8faa93,316bb2ed152c2d0e,30+ days ago,"BA/BS in Data Science, Information Systems, Computer Science, Statistics or similarHighly proficient in SQL development and database tools....","Nashville, TN 37211",3,Business Intelligence Analyst,2018-11-03,13:40:47
1990,BorgWarner,5c101bc4ec676514,af0e1ebbcd4566c3,Today,Basic SQL skills. BorgWarner Transmission System seeks a business analytics and process intern....,"Auburn Hills, MI 48326",1,Purchasing Analytics Intern,2018-11-03,13:40:48
1991,BorgWarner,5c101bc4ec676514,fe32d33cdd6439e8,4 days ago,"POSITION SUMMARY BorgWarner Inc. located in Auburn Hills, MI is seeking a student interested in interning for a IT Enterprise Business Systems, Applications...","Auburn Hills, MI 48326",2,"Intern, IT EBS Applications and Analytics",2018-11-03,13:40:48
1992,BorgWarner,5c101bc4ec676514,86e43b65412747e8,30+ days ago,4+ years of experience working with databases hosted on Microsoft SQL Server and fundamental understanding of how Microsoft SQL Server functions....,"Seneca, SC",3,Manufacturing and Shop Floor IT Specialist,2018-11-03,13:40:48
1993,BorgWarner,5c101bc4ec676514,64e27924c4fa734e,30+ days ago,"Experience with Programming Logic Controllers (PLCs) is required Experience with relational databases, including programming knowledge regarding SQL stored...","Ithaca, NY",4,Senior Controls Engineer,2018-11-03,13:40:48
1994,BorgWarner,5c101bc4ec676514,d6cba28f37fc7513,30+ days ago,"Knowledge and experience working with databases (MS SQL) and ability to interface with PLC via RSSQL, FTTM (Factory Talk Transaction Manager), Ignition, or...","Asheville, NC",5,Controls Technician (Operations) 2nd Shift,2018-11-03,13:40:48
1995,"Berkeley Research Group, LLC",5438980566e5f414,6394df89d5deac55,Just posted,"Experience with relational database program(s) (e.g., SAS, SPSS, Stata, MS SQL Server, MS Access). Berkeley Research Group provides independent advice, data...","Emeryville, CA",1,Consultant - Business Interruption Claims,2018-11-03,13:40:48
1996,"Berkeley Research Group, LLC",5438980566e5f414,851bd1f45b78d6b8,2 days ago,"Proven capability with MS Excel and relational database program(s) (e.g., SAS, SPSS, Stata, MS SQL Server, MS Access)....","Emeryville, CA",2,Associate Director - Intellectual Property,2018-11-03,13:40:48
1997,"Berkeley Research Group, LLC",5438980566e5f414,06789bb4cdca1083,10 days ago,"Proven capability with relational database program(s) (e.g., MS SQL Server, MS Access, MySQL, Oracle, Teradata) or statistical analysis programs (e.g., SAS,...","Houston, TX",3,Associate (Houston),2018-11-03,13:40:48
1998,"Berkeley Research Group, LLC",5438980566e5f414,38fddb176474438e,10 days ago,"Proven capability with relational database program(s) (e.g., MS SQL Server, MS Access, MySQL, Oracle, Teradata) or statistical analysis programs (e.g., SAS,...","Houston, TX",4,Summer Associate (Houston),2018-11-03,13:40:48
